ProductName,Revenue,CumRevenue,CumPercent
Set/6 Turquoise Butterfly T-Lights,15730.41,49944877.63999993,81.71200407909407
Monsters Stencil Craft,15726.1,49960603.739999935,81.73773266645013
Bottle Bag Retrospot,15725.19,49976328.92999993,81.76345976500639
Watering Can Garden Marker,15684.77,49992013.699999936,81.78912073467494
Pack Of 12 Vintage Leaf Tissues,15663.01,50007676.709999934,81.81474610403185
Balloons Writing Set,15644.48,50023321.18999993,81.84034115749839
Vintage Caravan Greeting Card,15643.599999999999,50038964.78999993,81.86593477124643
Set Of 12 Fork Candles,15622.900000000001,50054587.68999993,81.8914945188892
Oven Mitt Apples Design,15621.210000000001,50070208.89999993,81.91705150161806
Moody Girl Door Hanger,15595.93,50085804.82999993,81.94256712516133
Set Of 4 Napkin Charms Cutlery,15593.03,50101397.85999993,81.96807800417778
Metal Sign Drop Your Pants,15546.34,50116944.199999936,81.99351249631232
Set Of 6 Herb Tins Sketchbook,15539.960000000001,50132484.15999994,82.01893655048784
Round Snack Boxes Set Of 4 Skulls,15539.92,50148024.07999994,82.04436053922163
Red Metal Box Top Secret,15525.09,50163549.16999994,82.06976026542682
First Aid Tin,15507.35,50179056.51999994,82.0951309682162
Hanging Chick Cream Decoration,15489.05,50194545.56999994,82.12047173140525
Caravan Square Tissue Box,15446.82,50209992.38999994,82.14574340446744
Tropical Honeycomb Paper Garland,15443.19,50225435.57999994,82.17100913869088
Fridge Magnets La Vie En Rose,15421.01,50240856.58999994,82.19623858546429
Toxic Area Door Hanger,15412.220000000001,50256268.809999935,82.2214536514133
Bird House Hot Water Bottle,15389.259999999998,50271658.06999993,82.24663115379819
Airline Bag Vintage Tokyo 78,15358.03,50287016.099999934,82.27175756253729
Set 3 Song Bird Paper Eggs Assorted,15335.61,50302351.709999934,82.29684729117588
Wall Art Classic Puddings,15299.19,50317650.89999993,82.3218774351017
Rocking Horse Green Christmas,15288.449999999999,50332939.349999934,82.34689000791784
French Toilet Sign Blue Metal,15255.410000000002,50348194.75999993,82.371848525849
S/6 Wooden Skittles In Cotton Bag,15223.44,50363418.19999993,82.39675473946201
Swallow Wooden Christmas Decoration,15210.13,50378628.32999993,82.42163917733295
Tumbler New England,15196.68,50393825.00999993,82.44650161041565
Pink Floral Feltcraft Shoulder Bag,15188.73,50409013.73999993,82.47135103695067
Mini Cake Stand Hanging Strawbery,15131.23,50424144.969999924,82.49610639097104
Teatime Round Pencil Sharpener,15067.59,50439212.55999993,82.5207576271682
Doormat Topiary,14988.7,50454201.25999993,82.54527979587525
Black And White Dog Bowl,14951.16,50469152.41999993,82.56974054750052
Painted Metal Heart With Holly Bell,14950.23,50484102.649999924,82.59419977760513
Drawer Knob Crackle Glaze Pink,14937.710000000001,50499040.359999925,82.61863852444219
Mini Jigsaw Bake A Cake,14889.41,50513929.76999992,82.64299825036694
Red Retrospot Butter Dish,14870.31,50528800.07999992,82.66732672785638
Strawberry Honeycomb Garland,14854.76,50543654.83999992,82.69162976486575
Wood Stocking Christmas Scandispot,14854.13,50558508.969999924,82.71593177116759
Set Of 6 T-Lights Santa,14851.2,50573360.16999993,82.74022898386127
Silver Glitter Flower Votive Holder,14805.92,50588166.08999993,82.76445211649474
Magnets Pack Of 4 Home Sweet Home,14805.69,50602971.77999993,82.7886748728381
Kitty Pencil Erasers,14787.820000000002,50617759.59999993,82.81286839307997
Swiss Chalet Tree Decoration,14777.22,50632536.819999926,82.83704457125826
Triple Photo Frame Cornice,14760.67,50647297.48999993,82.86119367291276
Children's Circus Parade Mug,14714.76,50662012.249999925,82.88526766379947
Large Cake Towel Pink Spots,14707.06,50676719.30999993,82.90932905714942
Red Baby Bunting,14701.029999999999,50691420.33999993,82.93338058515569
Spaceboy Mini Backpack,14645.03,50706065.36999993,82.95734049471285
6 Ribbons Shimmering Pinks,14616.79,50720682.15999993,82.981254202395
Cake Plate Lovebird White,14588.76,50735270.91999993,83.00512205177128
Glass Apothecary Bottle Perfume,14560.38,50749831.29999993,83.02894347022644
Set Of 4 Knick Knack Tins Leaf,14555.25,50764386.54999993,83.05275649577722
Fridge Magnets Les Enfants Assorted,14520.31,50778906.85999993,83.07651235795996
Apple Bath Sponge,14506.74,50793413.599999934,83.10024601902924
Set 36 Colour Pencils Dolly Girl,14500.66,50807914.25999993,83.12396973295262
Box Of Vintage Jigsaw Blocks,14496.289999999999,50822410.54999993,83.14768629736488
Red Heart Shape Love Bucket,14489.76,50836900.30999993,83.17139217841155
Green Christmas Tree Card Holder,14458.13,50851358.43999993,83.19504631139496
Easter Tin Bunny Bouquet,14455.62,50865814.05999993,83.21869633790858
Glamorous Mug,14411.07,50880225.12999993,83.24227347867388
Picnic Boxes Set Of 3 Retrospot,14376.22,50894601.34999993,83.26579360331507
Christmas Retrospot Tree Wood,14364.05,50908965.399999924,83.28929381730403
Wall Art Dog Licence,14336.51,50923301.90999992,83.31274897464857
Childs Breakfast Set Spaceboy,14312.050000000001,50937613.95999992,83.33616411436338
Fairy Cakes Notebook A6 Size,14301.57,50951915.52999992,83.35956210833989
Party Time Pencil Erasers,14296.880000000001,50966212.40999992,83.38295242927127
Set Of 4 English Rose Coasters,14295.84,50980508.249999925,83.40634104871717
Set Of 2 Ceramic Painted Hearts,14272.380000000001,50994780.62999993,83.42969128657708
Wall Art Keep Calm,14249.640000000001,51009030.26999993,83.45300432080252
Glitter Butterfly Clips,14249.05,51023279.319999926,83.47631638976212
Dark Bird House Tree Decoration,14221.06,51037500.37999993,83.49958266585763
Mini Funky Design Tapes,14173.279999999999,51051673.65999993,83.52277077178358
Set Of 3 Cake Tins Sketchbook,14166.97,51065840.62999993,83.54594855427355
Food Cover With Beads Set 2,14150.109999999999,51079990.73999993,83.56909875306617
Ribbon Reel Making Snowmen,14128.75,51094119.48999993,83.59221400596466
Red Spot Paper Gift Bag,14123.23,51108242.719999924,83.61532022790173
Silver Hearts Table Decoration,14119.439999999999,51122362.15999992,83.63842024923306
Doormat Airmail,14117.2,51136479.359999925,83.66151660582644
Candy Heart Hanging Decoration,14111.01,51150590.36999992,83.68460283530908
Antique Glass Pedestal Bowl,14105.33,51164695.69999992,83.70767977206333
Kids Rain Mac Blue,14101.0,51178796.69999992,83.73074962474821
Set Of 4 English Rose Placemats,14082.73,51192879.42999992,83.75378958691408
Childrens Cutlery Circus Parade,14080.94,51206960.369999915,83.77682662056166
Hyacinth Bulb T-Light Candles,14072.7,51221033.06999992,83.7998501732089
Magnets Pack Of 4 Vintage Labels,14072.61,51235105.67999992,83.82287357861219
Cherub Heart Decoration Silver,14052.08,51249157.759999916,83.84586339603763
Office Mug Warmer Black+Silver,14045.45,51263203.20999992,83.86884236649314
Set 8 Candles Vintage Doily,14043.359999999999,51277246.56999992,83.8918179176172
Hook 1 Hanger Magic Garden,14043.14,51291289.70999992,83.9147931088117
Filigree Heart Daisy White,14012.37,51305302.079999916,83.93771795894047
Wrap Wedding Day,14010.75,51319312.829999916,83.96064015867842
36 Foil Star Cake Cases,14010.09,51333322.91999992,83.9835612786275
Ribbon Reel Polkadots,13988.31,51347311.22999992,84.00644676554407
Wooden Advent Calendar Red,13977.18,51361288.40999992,84.02931404329388
Flowers Chandelier T-Light Holder,13954.230000000001,51375242.63999992,84.05214377383999
Laurel Heart Antique Silver,13910.56,51389153.19999992,84.0749020583563
Pack Of 12 Dolly Girl Tissues,13908.27,51403061.469999924,84.09765659633244
French Kitchen Sign Blue Metal,13905.000000000002,51416966.469999924,84.12040578444558
Mirror Mosaic T-Light Holder Round,13866.779999999999,51430833.249999925,84.14309244296722
Pretty Hanging Quilted Hearts,13859.13,51444692.37999993,84.1657665857543
White Sage Incense,13838.66,51458531.039999925,84.18840723872616
Red Egg Spoon,13833.35,51472364.389999926,84.21103920430579
Red Charlie+Lola Personal Doorsign,13809.07,51486173.45999993,84.23363144674359
Baking Mould Heart Milk Chocolate,13799.4,51499972.859999925,84.25620786863847
Polyester Filler Pad 45x45cm,13794.8,51513767.65999992,84.27877676473217
Man Flu Metal Sign,13793.6,51527561.25999992,84.30134369757342
Hanging Butterfly T-Light Holder,13784.45,51541345.70999993,84.32389566061448
Lipstick Pen Baby Pink,13764.23,51555109.93999992,84.34641454285126
Doormat Respectable House,13740.38,51568850.319999926,84.368894405445
Spaceboy Childrens Egg Cup,13729.6,51582579.91999993,84.3913566314873
Large Chinese Style Scissor,13693.960000000001,51596273.87999993,84.41376054893092
Hanging Quilted Patchwork Apples,13693.179999999998,51609967.05999993,84.43616319026044
Romantic Pinks Ribbons,13650.900000000001,51623617.95999993,84.45849665966092
Set Of 2 Christmas Decoupage Candle,13645.380000000001,51637263.33999993,84.4808210981
Wall Art Big Love,13636.58,51650899.91999993,84.5031311393542
Zinc Star T-Light Holder,13627.82,51664527.73999993,84.52542684886531
Wrap Bird Garden,13626.9,51678154.639999926,84.54772105321618
Small Folkart Star Christmas Dec,13617.46,51691772.09999993,84.5699998133142
Rose 3 Wick Morris Box Candle,13591.82,51705363.91999993,84.5922366252509
Noel Garland Painted Zinc,13566.53,51718930.44999993,84.6144320616416
Biscuits Small Bowl Light Blue,13521.34,51732451.78999993,84.63655356521598
Heart Calculator,13494.48,51745946.26999993,84.65863112465567
Set/6 Fruit Salad Paper Plates,13490.65,51759436.91999993,84.68070241804784
Easter Tin Keepsake,13484.82,51772921.73999993,84.70276417330507
Gold Mini Tape Measure,13479.18,51786400.91999993,84.72481670127564
Pink Paisley Square Tissue Box,13472.730000000001,51799873.649999924,84.74685867676413
French Blue Metal Door Sign 1,13471.949999999999,51813345.59999993,84.7688993761385
Pack Of 6 Sweetie Gift Boxes,13446.14,51826791.73999993,84.79089784922414
Red Retrospot Oven Glove Double,13440.37,51840232.109999925,84.81288688233741
Star T-Light Holder Willie Winkie,13439.62,51853671.72999992,84.83487468841788
Glass Jar English Confectionery,13437.46,51867109.18999992,84.8568589606439
Heart Shaped Holly Wreath,13426.75,51880535.93999992,84.87882571084153
Set Of 4 Santa Place Settings,13409.650000000001,51893945.58999992,84.90076448469131
Christmas Tree Decoration With Bell,13365.52,51907311.109999925,84.92263105993115
Large Ivory Heart Wall Organiser,13319.550000000001,51920630.65999992,84.94442242624055
Antique All Glass Candlestick,13316.890000000001,51933947.54999992,84.96620944067362
Hanging Chick Yellow Decoration,13316.38,51947263.929999925,84.98799562072439
Bath Building Block Word,13308.699999999999,51960572.62999993,85.0097692359593
Strawberry Bath Sponge,13302.71,51973875.33999993,85.03153305129224
Party Cones Candy Decoration,13301.949999999999,51987177.28999993,85.05329562323195
Mistletoe Heart Wreath Green,13290.65,52000467.93999993,85.07503970787745
Daisy Garden Marker,13282.41,52013750.34999993,85.09677031152259
Mistletoe Heart Wreath Cream,13269.83,52027020.179999925,85.11848033373757
Multicolour Honeycomb Fan,13261.519999999999,52040281.69999993,85.14017676042913
Cinnamon Scented Votive Candle,13259.36,52053541.05999993,85.16186965326621
Folding Butterfly Mirror Red,13249.849999999999,52066790.90999993,85.18354698732742
Wall Art Only One Person,13242.15,52080033.05999993,85.20521172385185
Vintage Cream Cat Food Container,13219.54,52093252.59999993,85.22683946942746
Magnets Pack Of 4 Childhood Memory,13155.74,52106408.33999993,85.24836283541292
White Bell Honeycomb Paper,13155.029999999999,52119563.36999993,85.2698850398073
Bull Dog Bottle Opener,13124.75,52132688.11999993,85.29135770479743
Magic Sheep Wool Growing From Paper,13124.289999999999,52145812.40999993,85.31282961720746
Wrap Monster Fun,13112.76,52158925.16999993,85.33428266603322
Decorative Rose Bathroom Bottle,13104.720000000001,52172029.889999926,85.35572256106737
3d Christmas Stamps Stickers,13102.71,52185132.59999993,85.37715916765363
Set/4 Spring Flower Decoration,13099.35,52198231.94999993,85.39859027713294
Parisienne Jewellery Drawer,13078.53,52211310.47999993,85.41998732418173
Fairy Dreams Incense,13072.86,52224383.33999993,85.44137509486254
Pantry Pastry Brush,13070.62,52237453.95999993,85.46275920080537
Vintage Red Trim Enamel Bowl,13069.300000000001,52250523.25999992,85.48414114717049
Magnets Pack Of 4 Retro Photo,13059.789999999999,52263583.04999992,85.5055075347597
Card Dog And Ball,13037.06,52276620.109999925,85.52683673507485
Do Not Touch My Stuff Door Hanger,13012.7,52289632.80999993,85.54812608136466
Multicolour Honeycomb Paper Garland,12984.83,52302617.639999926,85.56936983111562
Pink Paisley Rose Gift Wrap,12981.0,52315598.639999926,85.59060731481908
Pig Keyring With Light & Sound,12980.460000000001,52328579.09999993,85.61184391505893
Bag 500g Swirly Marbles,12958.73,52341537.82999992,85.63304496406843
Home Sweet Home Blackboard,12949.18,52354487.00999992,85.6542303888603
Edwardian Parasol Pink,12944.49,52367431.499999925,85.67540814060705
Childs Breakfast Set Dolly Girl,12923.130000000001,52380354.62999993,85.69655094645965
Food/Drink Sponge Stickers,12912.400000000001,52393267.02999993,85.717676197563
Assorted Easter Gift Tags,12881.45,52406148.47999993,85.73875081311282
Glass Beurre Dish,12844.12,52418992.59999993,85.75976435515003
Set/10 Ivory Polkadot Party Candles,12841.61,52431834.20999993,85.78077379071748
Decoration Wobbly Rabbit Metal,12829.789999999999,52444663.999999925,85.801763888248
Playing Cards I Love London,12815.04,52457479.039999925,85.82272985413347
Empire Birthday Card,12791.66,52470270.69999992,85.84365756931645
Party Invites Woodland,12751.75,52483022.44999992,85.86451998999402
Gaolers Keys Decorative Garden,12743.35,52495765.79999992,85.88536866790423
6 Ribbons Empire,12703.36,52508469.15999992,85.90615192042554
Pack Of 12 Red Apple Tissues,12701.08,52521170.23999992,85.92693144276714
Jungle Popsicles Ice Lolly Moulds,12631.06,52533801.29999992,85.94759640932654
Ceramic Strawberry Money Box,12621.630000000001,52546422.929999925,85.96824594799351
Silver Mug Bone China Tree Of Life,12597.279999999999,52559020.20999993,85.98885564899558
Skull And Crossbones Garland,12586.23,52571606.43999992,86.00944727171441
Ocean Scent Candle In Jewelled Box,12579.66,52584186.09999992,86.03002814562589
Recycled Acapulco Mat Turquoise,12550.630000000001,52596736.72999992,86.0505615251878
Grow Your Own Basil In Enamel Mug,12536.26,52609272.98999992,86.07107139480127
Emergency First Aid Tin,12530.67,52621803.65999992,86.09157211893024
Baking Mould Chocolate Cupcakes,12490.359999999999,52634294.01999992,86.11200689413634
Charlie+Lola Pink Hot Water Bottle,12489.15,52646783.16999992,86.13243968972952
Large Popcorn Holder,12424.0,52659207.16999992,86.15276589707346
Funky Washing Up Gloves Assorted,12408.7,52671615.86999992,86.1730670729483
Potting Shed Twine,12398.62,52684014.48999992,86.19335175750228
Retrospot Small Tube Matches,12395.68,52696410.16999992,86.2136316320877
Jumbo Bag Charlie And Lola Toys,12395.51,52708805.67999992,86.23391122854567
Hearts Gift Tape,12390.01,52721195.689999916,86.25418182676312
Victorian Sewing Box Medium,12382.88,52733578.56999992,86.27444075998875
Spaceboy Baby Gift Set,12379.630000000001,52745958.19999992,86.29469437607226
Skulls Stickers,12373.15,52758331.34999992,86.31493739059236
Vintage Billboard Mug,12364.22,52770695.56999992,86.3351657952419
Hanging Spring Flower Egg Small,12314.51,52783010.079999916,86.35531287215748
6 Chocolate Love Heart T-Lights,12312.49,52795322.56999992,86.37545664426472
Cakes And Bows Gift Tape,12305.82,52807628.38999992,86.39558950396024
Circus Parade Childrens Egg Cup,12305.76,52819934.14999992,86.41572226549314
Glass Apothecary Bottle Tonic,12297.2,52832231.34999992,86.43584102249172
Decorative Cats Bathroom Bottle,12288.630000000001,52844519.97999992,86.45594575859548
Assorted Tutti Frutti Keyring Ball,12283.82,52856803.79999992,86.47604262532887
Ivory Hanging Decoration Bird,12281.07,52869084.86999992,86.49613499294199
Baking Mould Easter Egg Milk Choc,12276.39,52881361.25999992,86.51621970387045
Skulls Party Bag + Sticker Set,12241.02,52893602.27999993,86.53624654793205
Enchanted Bird Coathanger 5 Hook,12210.4,52905812.679999925,86.55622329633455
Green Polkadot Plate,12203.27,52918015.94999993,86.57618837974522
Set Of 2 Wooden Market Crates,12195.03,52930210.97999993,86.59613998215553
French Lavender Scent Heart,12151.61,52942362.58999993,86.61602054754694
Petit Tray Chic,12150.39,52954512.97999993,86.63589911696499
3 Rose Morris Boxed Candles,12127.66,52966640.639999926,86.65574049910896
Christmas Card Screen Print,12123.58,52978764.219999924,86.67557520619451
Antique Tall Swirlglass Trinket Pot,12042.21,52990806.429999925,86.69527678840147
Party Pizza Dish Pink Polkadot,12027.94,53002834.36999992,86.71495502426437
Hairclips Forties Fabric Assorted,12023.76,53014858.12999992,86.73462642146445
